gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,annual_bonus,tenure_years,work-life_balance,distance_from_home
Male,Saudi,25,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,23.251,0.041,14.725,305.491,0.0,0.0,0.0,21.406,4.417,17.832
Male,Saudi,45,Bachelors,Social Science,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,40.687,1.266,14.436,599.982,0.0,0.119,0.0,7.518,3.562,33.045
Male,Saudi,22,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Media,3,On Site,Travels rarely,18.235,0.259,19.248,503.818,0.174,0.082,1748.47,17.943,4.057,23.524
Male,Saudi,28,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,20.853,0.0,11.72,271.351,0.055,0.2,482.482,6.81,2.799,26.797
Male,Saudi,28,Bachelors,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels rarely,17.109,1.427,10.218,164.478,0.4,0.04,5199.939,16.655,3.629,14.392
Male,Saudi,29,Bachelors,STEM,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,40.332,6.339,13.198,688.206,0.0,0.127,0.0,14.471,2.603,14.39
Male,Saudi,43,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,On Site,Travels rarely,40.992,6.216,20.806,1319.173,0.0,0.11,0.0,11.978,4.005,17.397
Male,Saudi,31,High School,Business,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,2,On Site,Travels rarely,40.358,5.485,18.21,1083.494,0.0,0.0,0.0,12.538,4.27,24.292
Male,Saudi,39,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,4,On Site,Travels often,41.889,4.31,19.729,1839.619,0.0,0.055,0.0,12.767,4.186,15.912
Female,Saudi,27,High School,Business,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.2,6.265,15.717,888.435,0.096,0.0,3231.07,12.699,3.52,33.581
Male,Saudi,52,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.659,8.042,14.046,658.705,0.139,0.2,2851.737,8.856,2.815,16.791
Male,Saudi,35,High School,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,41.133,6.441,16.319,948.751,0.167,0.045,9223.155,18.668,3.657,21.93
Male,Saudi,52,Bachelors,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,41.005,2.541,15.285,517.873,0.09,0.2,2476.785,9.319,2.751,20.369
Male,Saudi,34,High School,STEM,Married,Within district,Dammam,IT,Permanent,FullTime,Active,L1,Media,2,Hybrid,Travels rarely,40.759,3.583,18.049,1482.344,0.0,0.0,0.0,20.779,3.385,30.361
Male,Saudi,48,High School,STEM,Unmarried,Within district,Dammam,IT,Permanent,FullTime,Active,L2,Designer,5,On Site,Travels rarely,40.708,2.363,19.835,930.252,0.07,0.2,4232.61,28.399,3.733,17.094
Male,Expat_Arab,51,High School,Humanities,Married,Within district,Dammam,HR,Zero Hours,PartTime,Active,L1,Analyst,3,On Site,Travels often,20.324,1.254,12.554,319.376,0.194,0.082,4230.286,24.316,4.758,31.508
Male,Saudi,23,Bachelors,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,1,On Site,Travels rarely,40.887,8.536,15.852,428.201,0.0,0.2,0.0,9.154,3.563,12.47
Female,Saudi,23,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L5,Media,3,On Site,Travels rarely,39.675,0.0,53.569,107249.654,0.008,0.0,37020798347.925,12.411,2.666,18.962
Female,Expat_Arab,27,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Manager,3,Hybrid,Travels rarely,20.112,0.131,16.835,575.67,0.0,0.0,0.0,15.782,2.673,24.978
Male,Saudi,53,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.614,3.062,10.719,313.112,0.05,0.12,368.582,13.598,2.374,13.746
Male,Saudi,39,Masters,Communication,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels often,22.654,0.049,13.043,244.8,0.147,0.024,2509.79,11.973,3.442,13.318
Male,Saudi,62,High School,Business,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels often,39.54,3.542,16.757,861.808,0.101,0.2,2211.73,19.822,3.487,24.132
Male,Saudi,42,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels often,37.661,0.192,13.557,387.692,0.088,0.0,2920.972,18.648,5.0,12.114
Male,Saudi,43,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Media,3,Remote,Travels often,39.865,5.698,37.824,10758.727,0.0,0.107,0.0,9.064,3.509,21.617
Male,Saudi,35,High School,STEM,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels often,15.339,0.0,15.622,171.085,0.038,0.0,565.51,9.862,4.31,18.486
Male,Saudi,35,High School,STEM,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,Remote,Travels rarely,39.761,4.993,17.959,1909.795,0.0,0.0,0.0,9.895,3.33,19.443
Male,Expat_Arab,34,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.621,5.346,12.46,659.83,0.291,0.2,8475.224,17.172,3.413,17.258
Male,Saudi,44,Bachelors,Humanities,Married,Within district,Dammam,HR,Internship,FullTime,Active,L3,Designer,3,On Site,Travels rarely,40.668,0.053,21.477,1986.323,0.254,0.193,78064.616,7.735,3.034,23.693
Male,Saudi,40,High School,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L4,Sales,3,On Site,Travels often,39.845,1.19,33.79,7894.388,0.0,0.005,0.0,24.263,3.702,18.533
Male,Saudi,38,High School,Social Science,Married,Other district,Dammam,HR,Internship,PartTime,Active,L1,Media,1,Hybrid,Travels rarely,18.341,0.074,14.787,204.068,0.0,0.0,0.0,11.658,4.045,18.305
Male,Saudi,25,High School,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels rarely,39.851,3.084,12.508,1020.906,0.167,0.2,12310.363,22.258,2.631,21.989
Female,Saudi,30,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,3,On Site,Travels often,39.597,3.006,18.627,925.521,0.038,0.022,3432.4,7.715,4.052,29.674
Male,Saudi,58,High School,Humanities,Unmarried,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,39.935,4.638,13.554,542.763,0.232,0.0,8120.113,23.325,3.646,10.381
Male,Saudi,25,Masters,Social Science,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Non-Active,L1,Designer,3,Hybrid,Travels rarely,21.338,0.108,13.609,193.231,0.039,0.058,260.604,22.821,3.167,32.567
Female,Saudi,31,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Manager,3,On Site,Travels rarely,22.4,2.219,18.668,434.414,0.083,0.05,2447.488,13.078,5.0,19.031
Male,Saudi,69,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,20.12,3.959,14.431,296.317,0.179,0.121,2461.049,15.452,3.69,19.382
Male,Saudi,50,High School,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,39.129,6.222,20.778,1049.815,0.173,0.0,20415.79,9.511,3.798,14.008
Male,Saudi,32,Bachelors,STEM,Married,Within district,Alhasa,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,39.901,2.154,17.114,1423.659,0.0,0.2,0.0,20.014,3.296,40.551
Female,Expat_Asia,41,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,39.33,0.0,15.233,1238.447,0.283,0.068,15320.144,23.085,2.284,19.55
Male,Saudi,30,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,3,On Site,Travels rarely,39.605,1.151,19.671,716.469,0.0,0.0,0.0,15.418,2.826,23.413
Male,Saudi,51,High School,Business,Unmarried,Other district,Dammam,HR,Fixed Term,PartTime,Active,L1,Designer,4,On Site,Travels rarely,20.042,1.731,19.028,298.567,0.0,0.136,0.0,22.313,3.169,12.435
Male,Saudi,26,Bachelors,Business,Married,Within district,Khobar,HR,Zero Hours,FullTime,Active,L1,Media,5,Hybrid,Travels rarely,38.933,1.696,16.634,506.297,0.027,0.2,401.568,13.008,3.068,18.264
Female,Saudi,44,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,38.841,2.296,18.781,1061.253,0.178,0.0,4512.707,8.439,4.523,20.966
Female,Saudi,26,Bachelors,Communication,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Manager,4,Hybrid,Travels rarely,39.297,0.252,13.976,612.055,0.177,0.063,3580.232,29.443,4.113,19.904
Male,Expat_Arab,46,High School,Humanities,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Manager,4,On Site,Travels rarely,41.186,0.087,10.917,290.975,0.4,0.056,2712.302,8.434,3.47,19.375
Male,Saudi,35,Bachelors,STEM,Unmarried,Other district,Khobar,HR,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,39.016,0.166,18.112,1052.388,0.15,0.127,9085.309,8.198,5.0,11.537
Female,Saudi,30,High School,Humanities,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Media,4,On Site,Travels often,15.868,1.033,13.526,310.71,0.208,0.2,2128.235,19.995,4.567,44.988
Male,Saudi,35,High School,Communication,Married,Within district,Dammam,Finance,Internship,FullTime,Non-Active,L4,Media,3,Hybrid,Travels rarely,36.838,3.183,32.972,3982.175,0.0,0.0,0.0,8.914,3.608,17.173
Female,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,4,On Site,Travels rarely,40.044,4.306,12.804,488.695,0.047,0.0,1617.759,31.403,4.245,17.041
Male,Saudi,41,High School,Communication,Married,Within district,Khobar,Finance,Zero Hours,FullTime,Active,L1,Secretary,3,Hybrid,Travels rarely,39.335,11.883,13.375,381.64,0.037,0.153,916.191,7.483,2.661,17.165
Female,Expat_Arab,27,Masters,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,4,Hybrid,Travels rarely,21.514,3.684,14.951,331.599,0.176,0.09,7027.804,6.031,4.76,43.074
Male,Saudi,39,High School,Humanities,Married,Other district,Dammam,HR,Internship,PartTime,Active,L1,Sales,4,On Site,Travels rarely,20.427,0.0,10.846,297.899,0.381,0.0,6450.714,16.995,3.068,22.714
Male,Expat_Arab,49,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,Remote,Travels often,40.561,2.895,15.107,605.395,0.029,0.113,1495.529,15.83,3.633,12.591
Male,Saudi,38,High School,STEM,Married,Within district,Khobar,HR,Permanent,PartTime,Active,L1,Analyst,5,On Site,Travels rarely,17.392,0.039,16.169,445.397,0.111,0.0,3872.928,21.09,3.781,18.062
Female,Saudi,50,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,4,On Site,Travels rarely,40.749,6.215,13.682,822.046,0.013,0.0,203.161,3.883,4.439,25.538
Male,Saudi,28,Bachelors,STEM,Married,Other district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Manager,2,Hybrid,Travels rarely,39.793,9.83,18.246,662.69,0.0,0.128,0.0,23.492,2.681,20.285
Male,Saudi,29,High School,Communication,Married,Within district,Dammam,Sales,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.242,7.798,15.978,2121.149,0.0,0.149,0.0,18.383,3.176,13.806
Male,Expat_Arab,33,High School,Communication,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Analyst,2,On Site,Travels rarely,39.425,2.297,13.782,761.463,0.0,0.2,0.0,13.73,3.223,16.977
Male,Expat_Arab,23,High School,Social Science,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,4,On Site,Travels rarely,40.51,5.243,16.525,1184.653,0.091,0.153,6758.654,19.332,2.937,31.222
Male,Saudi,38,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Non-Active,L1,Designer,1,On Site,Travels rarely,39.845,3.955,9.956,288.312,0.12,0.0,2201.579,11.949,2.615,23.633
Female,Saudi,23,High School,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Analyst,3,On Site,Travels rarely,39.918,0.211,22.294,1795.142,0.311,0.0,69949.088,18.727,4.706,43.881
Male,Saudi,34,High School,Social Science,Married,Within district,Khobar,HR,Permanent,PartTime,Non-Active,L1,Media,3,On Site,Travels rarely,18.879,2.283,15.411,179.088,0.0,0.026,0.0,18.579,2.669,11.934
Male,Saudi,22,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,4,Hybrid,Travels rarely,20.1,0.468,10.635,157.256,0.0,0.194,0.0,13.697,3.2,20.055
Male,Saudi,28,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,15.759,1.966,15.919,216.007,0.0,0.13,0.0,29.236,2.777,14.676
Male,Saudi,34,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Analyst,4,On Site,Travels often,39.362,0.332,18.154,1068.326,0.0,0.075,0.0,15.263,3.671,15.125
Female,Saudi,21,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Active,L1,Media,3,Remote,Travels rarely,22.544,2.101,12.482,346.524,0.0,0.2,0.0,21.503,3.669,19.663
Male,Saudi,38,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Designer,3,Hybrid,Travels rarely,15.437,2.4,29.824,1284.515,0.032,0.0,1954.479,22.414,2.854,23.632
Male,Saudi,26,High School,Communication,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,38.887,2.967,13.843,376.951,0.076,0.0,1280.792,15.379,3.546,6.607
Male,Saudi,36,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,2,On Site,Travels often,38.524,1.54,11.935,610.937,0.0,0.184,0.0,9.979,2.377,10.912
Male,Expat_Arab,27,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,39.274,8.274,18.452,637.342,0.209,0.063,10103.601,9.944,2.632,21.481
Female,Saudi,46,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L1,Media,3,Hybrid,Travels rarely,22.083,0.0,13.579,419.686,0.0,0.167,0.0,10.165,4.73,26.363
Male,Saudi,49,High School,Social Science,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,2,On Site,Travels rarely,21.921,0.0,16.151,645.918,0.0,0.0,0.0,8.662,2.699,16.677
Female,Expat_Arab,26,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Non-Active,L1,Sales,3,Hybrid,Travels rarely,41.824,12.439,8.728,163.495,0.322,0.124,3774.916,14.764,2.862,12.998
Male,Saudi,31,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L5,Sales,3,On Site,Travels rarely,39.62,6.876,39.711,12463.526,0.0,0.108,0.0,11.145,2.934,12.971
Male,Saudi,56,High School,Humanities,Unmarried,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Secretary,5,On Site,Travels rarely,38.648,5.831,14.861,548.767,0.0,0.162,0.0,19.321,4.358,18.29
Male,Saudi,29,High School,Social Science,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Manager,3,On Site,Travels rarely,17.06,2.908,18.771,374.335,0.089,0.0,1165.127,15.718,3.89,15.294
Male,Saudi,20,High School,Social Science,Married,Other district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,2,On Site,Travels rarely,40.117,7.308,14.8,800.037,0.0,0.0,0.0,5.95,4.083,33.486
Male,Saudi,43,High School,Communication,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Sales,3,Hybrid,Travels rarely,20.585,5.542,18.147,501.174,0.117,0.036,5091.671,13.034,2.92,27.593
Male,Saudi,29,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Designer,4,Hybrid,Travels rarely,39.929,5.772,11.678,268.846,0.013,0.2,80.487,23.449,2.519,26.755
Female,Saudi,32,Bachelors,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Secretary,4,Remote,Travels often,40.524,3.21,15.365,893.276,0.241,0.0,13746.226,6.404,4.231,19.472
Male,Saudi,36,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,On Site,Travels rarely,21.671,0.0,13.218,369.727,0.193,0.044,3585.789,2.663,4.307,21.344
Male,Saudi,58,High School,Communication,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,40.904,8.359,14.271,486.305,0.0,0.0,0.0,18.78,4.585,24.771
Female,Saudi,26,High School,Humanities,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Media,4,Hybrid,Travels rarely,40.515,10.344,12.581,262.234,0.335,0.0,4164.239,17.757,3.911,16.275
Male,Expat_Arab,54,High School,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.542,1.511,11.021,267.488,0.0,0.0,0.0,18.863,3.66,21.139
Male,Saudi,21,High School,STEM,Unmarried,Other district,Dammam,HR,Internship,FullTime,Active,L1,Media,3,On Site,Travels rarely,40.552,3.345,15.417,693.359,0.0,0.0,0.0,18.849,3.695,14.52
Male,Saudi,20,High School,Business,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,1,On Site,Travels rarely,12.366,0.061,19.064,466.913,0.197,0.0,6693.748,12.868,4.023,18.97
Male,Saudi,52,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.844,4.699,10.322,419.003,0.0,0.2,0.0,14.491,4.195,20.157
Female,Saudi,32,Masters,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,3,Hybrid,Travels rarely,41.631,0.147,16.354,810.549,0.0,0.0,0.0,14.398,2.826,24.163
Female,Saudi,20,High School,Communication,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,1,Hybrid,Travels rarely,16.331,0.366,11.878,150.457,0.095,0.0,827.958,13.68,3.388,20.138
Male,Saudi,45,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels often,40.858,7.962,16.317,679.598,0.108,0.189,2180.847,30.587,3.234,22.429
Female,Saudi,33,High School,STEM,Married,Other district,Jubail,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels often,40.288,2.742,15.603,451.966,0.045,0.0,764.441,5.235,2.96,29.331
Male,Saudi,31,High School,Business,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Non-Active,L1,Sales,2,On Site,Travels rarely,39.329,5.811,15.83,1436.369,0.0,0.2,0.0,21.644,4.43,18.185
Male,Saudi,36,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L4,Media,3,On Site,Travels rarely,18.692,1.303,32.106,3374.781,0.334,0.082,60140.923,8.026,3.344,18.678
Male,Saudi,38,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,22.388,0.0,20.695,726.151,0.118,0.0,3205.072,7.54,4.056,28.161
Male,Saudi,54,Bachelors,Business,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Non-Active,L1,Media,1,On Site,Travels rarely,41.465,6.082,16.244,533.779,0.125,0.0,1873.405,18.255,4.389,13.215
Male,Saudi,30,High School,Communication,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L1,Media,3,Remote,Travels rarely,39.834,4.758,12.514,445.582,0.02,0.0,402.02,8.125,2.701,21.148
Female,Expat_Arab,43,High School,Social Science,Unmarried,Other district,Dammam,IT,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels rarely,39.542,0.0,16.411,863.333,0.107,0.0,7710.781,6.983,2.834,11.849
Male,Saudi,49,Bachelors,Humanities,Unmarried,Other district,Khobar,Finance,Internship,PartTime,Active,L4,Media,2,On Site,Travels rarely,18.964,0.091,28.609,3468.684,0.259,0.0,38825.958,6.633,5.0,15.023
Male,Saudi,40,High School,Humanities,Married,Other district,Dammam,HR,Permanent,PartTime,Active,L2,Designer,4,On Site,Travels rarely,21.99,1.533,16.31,382.757,0.106,0.18,3666.582,15.246,2.267,8.914
Male,Saudi,23,High School,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Hybrid,Travels rarely,38.596,9.257,11.359,372.838,0.0,0.002,0.0,4.336,4.534,22.273
