gender,nationality,age,education_level,education_field,marital_status,family_residence,region,department,contract_type,employment_type,employee_status,job_level,job_title,performance_rating,remote_status,business_trips,hours_worked,overtime_hours,hourly_rate,weekly_earnings,bonus,percent_salary_hike,tenure_years,work-life_balance,distance_from_home
Male,Saudi,35,High School,Business,Unmarried,Within district,Khobar,Finance,Internship,FullTime,Active,L1,Analyst,3,Remote,Travels rarely,40.624,5.118,16.796,637.948,0.225,0.158,8.505,3.917,15.389
Male,Expat_Arab,33,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,1,On Site,Travels often,40.936,10.811,18.787,951.851,0.165,0.126,17.144,4.149,16.821
Female,Expat_Arab,27,High School,Business,Unmarried,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Sales,3,Remote,Travels rarely,41.318,12.958,16.68,800.787,0.0,0.065,11.353,3.925,17.652
Male,Expat_Arab,56,High School,Communication,Married,Within district,Dammam,HR,Internship,PartTime,Active,L1,Media,3,On Site,Travels often,22.145,2.998,15.939,409.042,0.038,0.0,26.385,4.098,24.438
Male,Expat_US,35,High School,Social Science,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L2,Designer,3,On Site,Travels rarely,21.908,6.119,12.369,492.397,0.14,0.2,23.501,2.611,22.211
Male,Expat_Arab,26,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,41.44,9.978,15.186,809.906,0.0,0.0,12.779,4.312,11.233
Female,Saudi,31,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,4,Remote,Travels rarely,38.958,10.077,15.411,766.265,0.322,0.07,26.159,2.403,33.252
Male,Expat_Arab,59,Bachelors,Business,Married,Within district,Dammam,Management,Zero Hours,FullTime,Active,L1,Designer,3,On Site,Travels rarely,40.612,13.59,15.07,601.243,0.0,0.032,9.7,4.171,21.985
Female,Expat_Arab,53,High School,Humanities,Married,Other district,Dammam,Finance,Permanent,PartTime,Active,L1,Sales,3,On Site,Travels rarely,24.778,0.863,12.784,154.952,0.171,0.0,14.484,2.624,18.174
Male,Saudi,19,High School,Business,Married,Within district,Dammam,HR,Fixed Term,PartTime,Active,L2,Media,3,Remote,Travels rarely,17.484,2.518,13.846,232.562,0.043,0.121,15.144,4.488,28.419
Male,Saudi,60,Masters,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,Hybrid,Travels often,22.278,0.203,11.578,238.774,0.146,0.0,14.07,3.954,14.469
Male,Saudi,31,High School,Business,Unmarried,Other district,Dammam,Customer Support,Permanent,FullTime,Active,L1,Analyst,3,On Site,Travels often,39.461,7.975,15.134,278.382,0.034,0.159,16.517,3.631,11.344
Female,Expat_Europe,33,High School,Business,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Manager,4,On Site,Travels rarely,39.741,0.0,14.553,535.369,0.0,0.0,21.218,4.141,19.566
Female,Saudi,49,Bachelors,Social Science,Unmarried,Within district,Dammam,Sales,Permanent,FullTime,Active,L1,Secretary,4,Hybrid,Travels rarely,41.488,7.841,13.24,340.927,0.001,0.0,18.82,4.369,21.703
Female,Expat_Arab,19,Masters,Communication,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Media,3,Remote,Travels often,41.108,12.282,12.172,751.077,0.061,0.13,11.245,4.36,21.35
Female,Saudi,18,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,2,Hybrid,Travels often,41.043,10.511,19.133,2710.083,0.085,0.046,7.407,4.511,16.301
Female,Expat_Arab,41,High School,Communication,Married,Within district,Dammam,Sales,Internship,PartTime,Active,L3,Analyst,5,Remote,Travels often,22.412,0.082,23.475,789.099,0.0,0.199,14.561,4.018,12.982
Male,Expat_Arab,23,High School,STEM,Married,Within district,Dammam,HR,Zero Hours,FullTime,Active,L1,Analyst,3,On Site,Travels rarely,40.091,8.898,15.5,2800.613,0.154,0.0,15.444,4.243,18.104
Male,Expat_Arab,27,High School,STEM,Unmarried,Other district,Dammam,Customer Support,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,42.177,14.529,14.826,978.227,0.0,0.061,25.394,3.996,16.319
Female,Saudi,22,High School,STEM,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Media,3,Hybrid,Travels rarely,39.165,3.122,24.02,2274.423,0.046,0.0,12.766,4.041,11.879
Female,Saudi,42,High School,Business,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L1,Analyst,3,On Site,Travels rarely,18.046,1.044,14.025,238.615,0.13,0.001,15.928,4.118,18.971
Male,Expat_Arab,18,High School,Social Science,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Media,4,On Site,Travels rarely,41.418,3.229,14.681,861.897,0.001,0.132,5.915,4.979,15.537
Male,Expat_Asia,62,High School,Humanities,Unmarried,Within district,Jubail,HR,Fixed Term,FullTime,Active,L1,Secretary,3,Remote,Travels often,40.711,6.175,17.391,632.202,0.141,0.064,25.586,4.778,18.137
Male,Saudi,27,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L2,Designer,3,Remote,Travels rarely,41.638,4.49,13.589,816.791,0.0,0.074,12.638,1.611,10.068
Male,Expat_Arab,26,High School,Business,Unmarried,Within district,Dammam,HR,Internship,PartTime,Non-Active,L2,Media,5,On Site,Travels rarely,42.096,2.103,51.744,881.205,0.0,0.0,11.174,3.866,29.062
Male,Saudi,25,High School,Business,Married,Within district,Jubail,HR,Internship,FullTime,Active,L1,Sales,3,Remote,Travels rarely,42.567,12.208,13.863,573.923,0.0,0.0,20.639,4.084,17.89
Male,Saudi,34,High School,Humanities,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L2,Manager,4,On Site,Travels often,40.617,10.973,11.944,431.5,0.002,0.001,11.397,4.505,9.783
Male,Expat_Europe,36,Bachelors,Business,Married,Within district,Dammam,Sales,Permanent,FullTime,Active,L2,Media,4,Hybrid,Travels rarely,41.168,13.562,13.276,420.518,0.203,0.039,12.774,4.276,24.225
Male,Expat_Arab,23,High School,Business,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L1,Designer,3,Hybrid,Travels often,22.378,3.902,12.25,503.959,0.0,0.177,15.57,4.132,20.394
Male,Saudi,19,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,2,On Site,Travels rarely,40.041,13.682,12.946,890.613,0.079,0.102,14.003,4.205,19.684
Female,Saudi,27,PhD,Business,Married,Within district,Khobar,HR,Fixed Term,FullTime,Active,L1,Designer,4,Remote,Travels often,41.154,11.56,14.041,392.432,0.063,0.0,11.281,4.444,27.506
Female,Saudi,49,Bachelors,Humanities,Married,Within district,Jubail,HR,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,38.957,2.984,19.416,512.736,0.044,0.0,11.005,3.732,17.064
Male,Expat_Arab,49,Masters,Communication,Unmarried,Within district,Dammam,HR,Fixed Term,PartTime,Active,L4,Manager,1,On Site,Travels often,40.332,0.133,28.491,784.876,0.052,0.174,13.864,2.609,13.978
Male,Expat_Arab,35,Masters,Business,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L4,Manager,3,On Site,Travels often,40.529,0.071,13.647,451.215,0.316,0.079,27.655,4.656,22.921
Male,Expat_US,18,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Designer,3,Remote,Travels rarely,41.468,0.222,29.815,2467.692,0.0,0.001,12.59,3.731,13.566
Female,Saudi,39,High School,Social Science,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels rarely,41.113,0.007,16.068,726.568,0.027,0.0,14.285,3.913,11.242
Male,Saudi,24,High School,Business,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L4,Analyst,3,Remote,Travels rarely,21.106,0.185,14.717,26593.366,0.062,0.051,13.898,3.663,18.819
Male,Saudi,23,Bachelors,Social Science,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,3,Hybrid,Travels often,39.301,5.08,9.064,287.546,0.088,0.086,22.743,3.929,18.597
Male,Saudi,30,High School,Social Science,Married,Within district,Dammam,Finance,Internship,FullTime,Active,L1,Manager,4,Remote,Travels often,41.425,4.354,14.59,581.329,0.208,0.0,22.889,3.702,21.09
Male,Saudi,31,Masters,Business,Unmarried,Within district,Dammam,Finance,Permanent,PartTime,Non-Active,L1,Analyst,4,Remote,Travels often,23.349,1.391,13.292,335.863,0.114,0.117,15.224,3.301,10.69
Female,Saudi,55,High School,Humanities,Married,Within district,Dammam,IT,Zero Hours,PartTime,Active,L1,Sales,3,On Site,Travels rarely,40.316,14.302,14.144,792.892,0.0,0.2,8.098,3.782,15.367
Male,Saudi,30,Masters,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Sales,4,On Site,Travels rarely,39.795,3.444,14.256,315.835,0.0,0.199,14.635,4.065,21.244
Female,Saudi,54,High School,Humanities,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Remote,Travels often,39.654,12.117,50.397,3640.995,0.139,0.0,23.243,3.971,10.265
Male,Expat_US,27,High School,Communication,Unmarried,Within district,Jeddah,Finance,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels rarely,41.361,2.565,14.809,396.391,0.116,0.132,27.2,1.957,9.622
Female,Expat_Europe,28,High School,Business,Married,Within district,Dammam,Customer Support,Internship,PartTime,Active,L1,Media,2,Hybrid,Travels often,22.946,12.074,14.319,266.55,0.002,0.092,22.178,4.344,28.115
Male,Saudi,27,High School,Humanities,Unmarried,Other district,Buqaiq,Finance,Permanent,FullTime,Active,L1,Designer,3,On Site,Travels rarely,42.12,5.943,14.738,377.638,0.135,0.033,13.787,1.415,19.683
Male,Saudi,29,High School,Humanities,Married,Within district,Jeddah,HR,Permanent,FullTime,Active,L1,Designer,3,Hybrid,Travels often,42.802,10.742,15.789,992.997,0.0,0.051,5.966,4.459,23.192
Male,Expat_US,20,High School,Business,Unmarried,Other district,Buqaiq,HR,Internship,FullTime,Active,L1,Sales,3,Hybrid,Travels rarely,40.853,12.271,17.691,511.121,0.158,0.2,27.338,3.614,13.283
Male,Expat_Arab,49,High School,STEM,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Analyst,3,Hybrid,Travels rarely,39.939,3.123,12.499,328.751,0.168,0.036,29.066,4.112,13.478
Male,Saudi,29,High School,Business,Married,Within district,Buqaiq,HR,Fixed Term,FullTime,Active,L1,Manager,4,Hybrid,Travels rarely,39.86,9.056,16.898,692.106,0.077,0.048,25.053,3.822,30.404
Male,Saudi,30,High School,Business,Married,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,40.75,2.118,13.133,462.203,0.126,0.0,23.44,3.029,15.209
Male,Saudi,22,High School,Social Science,Married,Within district,Dammam,Finance,Zero Hours,PartTime,Active,L2,Secretary,3,On Site,Travels rarely,25.84,3.649,15.809,437.559,0.0,0.198,19.297,4.397,12.729
Male,Saudi,52,Bachelors,Social Science,Unmarried,Within district,Alhasa,HR,Internship,FullTime,Active,L2,Designer,4,On Site,Travels rarely,41.291,16.13,15.341,483.428,0.001,0.177,9.91,4.63,28.655
Male,Saudi,29,Bachelors,Communication,Married,Within district,Riyadh,HR,Permanent,FullTime,Active,L3,Media,3,Hybrid,Travels often,42.163,12.31,15.295,366.739,0.0,0.0,12.088,4.111,8.685
Male,Saudi,39,High School,Social Science,Married,Within district,Dammam,Finance,Permanent,PartTime,Active,L4,Designer,3,Hybrid,Travels often,20.743,5.646,16.451,2415.518,0.0,0.2,10.59,4.498,20.25
Female,Saudi,19,Bachelors,Communication,Married,Within district,Alhasa,HR,Permanent,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,22.722,0.973,14.698,293.478,0.137,0.002,14.601,4.474,23.151
Male,Expat_Arab,24,High School,STEM,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L2,Manager,3,Hybrid,Travels often,16.116,0.666,56.336,424.754,0.158,0.028,9.838,4.094,18.584
Male,Expat_Europe,48,High School,Business,Unmarried,Within district,Buqaiq,Finance,Fixed Term,FullTime,Active,L2,Analyst,4,Hybrid,Travels rarely,40.689,2.628,18.079,460.291,0.131,0.1,13.33,4.282,20.687
Male,Saudi,24,Bachelors,Humanities,Unmarried,Other district,Dammam,HR,Permanent,FullTime,Active,L2,Designer,4,On Site,Travels often,41.228,12.63,18.563,455.429,0.032,0.015,16.552,2.861,11.304
Male,Saudi,24,High School,Business,Married,Within district,Dammam,HR,Internship,PartTime,Active,L4,Designer,3,Remote,Travels rarely,20.491,4.59,33.734,1172.086,0.0,0.001,13.459,4.363,19.287
Male,Saudi,54,Masters,Social Science,Unmarried,Within district,Jeddah,HR,Fixed Term,PartTime,Active,L2,Manager,3,On Site,Travels often,41.493,5.019,14.631,671.466,0.061,0.197,14.297,4.136,14.55
Male,Saudi,30,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Sales,3,Remote,Travels rarely,41.003,13.269,15.803,1809.544,0.098,0.06,14.271,4.341,32.676
Male,Saudi,18,High School,Communication,Unmarried,Within district,Buqaiq,HR,Permanent,FullTime,Active,L3,Manager,3,On Site,Travels often,39.3,13.853,19.885,1553.189,0.27,0.2,10.389,4.176,14.432
Male,Expat_Asia,31,High School,Social Science,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L1,Manager,5,Remote,Travels rarely,24.889,4.649,15.749,381.529,0.064,0.152,8.175,4.073,9.804
Male,Saudi,60,High School,Humanities,Married,Within district,Dammam,HR,Permanent,PartTime,Non-Active,L1,Media,4,Hybrid,Travels often,23.428,1.359,13.274,342.637,0.033,0.001,8.448,3.46,21.799
Male,Saudi,34,High School,Business,Unmarried,Other district,Khobar,Finance,Permanent,PartTime,Active,L1,Analyst,3,Remote,Travels rarely,23.381,2.418,16.711,4327.023,0.016,0.2,9.482,4.13,15.701
Female,Saudi,61,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,4,On Site,Travels often,42.75,2.6,13.231,553.431,0.0,0.0,17.558,3.022,14.153
Male,Expat_Arab,58,High School,Business,Married,Within district,Alhasa,HR,Fixed Term,FullTime,Active,L1,Designer,3,On Site,Travels often,39.561,14.612,17.063,714.875,0.0,0.135,11.559,3.657,7.132
Female,Expat_Arab,18,High School,STEM,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,3,On Site,Travels rarely,39.216,11.085,13.466,476.965,0.0,0.0,24.54,3.333,8.534
Female,Saudi,27,High School,Social Science,Married,Within district,Dammam,Management,Zero Hours,FullTime,Active,L2,Manager,3,On Site,Travels rarely,39.692,0.975,30.02,5571.118,0.163,0.148,16.207,3.068,16.669
Male,Expat_Arab,34,Bachelors,Communication,Unmarried,Within district,Dammam,Finance,Fixed Term,PartTime,Active,L2,Media,3,On Site,Travels often,21.807,4.581,15.374,323.932,0.0,0.0,16.439,2.599,12.424
Female,Saudi,52,High School,Business,Unmarried,Other district,Dammam,Finance,Fixed Term,FullTime,Active,L1,Sales,5,Hybrid,Travels rarely,40.417,0.655,10.259,454.86,0.098,0.18,15.26,4.145,9.829
Female,Saudi,35,High School,Business,Married,Within district,Dammam,HR,Fixed Term,FullTime,Active,L2,Secretary,1,Remote,Travels rarely,42.456,5.285,11.98,736.3,0.144,0.097,25.327,4.195,12.667
Female,Saudi,42,Bachelors,Social Science,Unmarried,Within district,Riyadh,Sales,Fixed Term,FullTime,Active,L4,Manager,2,Hybrid,Travels rarely,42.545,5.242,22.106,992.612,0.0,0.149,28.686,4.696,17.354
Male,Expat_Asia,30,High School,Social Science,Unmarried,Within district,Dammam,HR,Fixed Term,FullTime,Active,L1,Sales,3,On Site,Travels rarely,41.606,6.209,17.114,812.72,0.0,0.136,16.664,4.263,14.127
Male,Saudi,29,Masters,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Secretary,3,On Site,Travels rarely,39.932,13.984,17.565,532.161,0.137,0.189,26.377,2.993,11.6
Female,Saudi,23,High School,Humanities,Unmarried,Within district,Dammam,Finance,Internship,PartTime,Active,L2,Manager,3,On Site,Travels rarely,25.275,3.177,17.136,306.853,0.142,0.103,24.14,4.417,21.08
Male,Saudi,23,High School,Business,Unmarried,Within district,Alhasa,HR,Internship,PartTime,Active,L1,Designer,4,Remote,Travels rarely,40.025,5.096,16.97,843.949,0.0,0.2,20.497,4.554,10.711
Female,Expat_US,26,High School,STEM,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Analyst,4,On Site,Travels often,41.239,10.778,14.961,442.972,0.068,0.169,12.399,3.93,17.869
Male,Saudi,27,High School,Humanities,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,5,On Site,Travels often,40.707,7.433,11.576,380.242,0.16,0.0,9.486,3.964,17.836
Male,Expat_Europe,30,High School,Business,Married,Within district,Dammam,IT,Permanent,PartTime,Active,L1,Analyst,3,Hybrid,Travels rarely,20.698,3.207,15.73,433.277,0.148,0.074,10.72,4.486,30.399
Male,Saudi,29,Masters,Communication,Married,Within district,Dammam,HR,Permanent,FullTime,Active,L1,Designer,2,Hybrid,Travels often,40.874,1.171,19.91,502.671,0.001,0.2,11.336,3.731,10.868
Male,Saudi,28,High School,Business,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Designer,4,Hybrid,Travels often,26.647,13.53,15.861,445.896,0.224,0.067,26.687,3.203,8.795
Male,Saudi,40,High School,STEM,Unmarried,Within district,Dammam,IT,Fixed Term,PartTime,Active,L1,Designer,3,Hybrid,Travels rarely,21.418,4.588,11.628,344.751,0.0,0.0,17.094,3.476,21.742
Male,Saudi,24,High School,Communication,Unmarried,Within district,Dammam,HR,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,22.241,3.645,12.531,237.064,0.065,0.176,10.17,4.332,14.611
Male,Saudi,27,High School,Business,Unmarried,Within district,Dammam,Sales,Permanent,PartTime,Active,L1,Analyst,5,Remote,Travels rarely,41.083,0.572,18.066,555.525,0.073,0.0,23.343,4.068,14.899
Male,Saudi,31,High School,Business,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Manager,2,On Site,Travels often,40.09,0.734,13.348,377.856,0.256,0.0,19.74,4.174,27.304
Male,Saudi,35,High School,Social Science,Unmarried,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,3,Hybrid,Travels often,40.784,7.386,14.241,537.469,0.239,0.175,11.111,4.088,8.763
Male,Saudi,28,Bachelors,Business,Married,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,3,On Site,Travels rarely,39.577,4.14,16.53,754.718,0.153,0.057,9.788,4.507,12.005
Male,Saudi,51,High School,Humanities,Unmarried,Within district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Remote,Travels often,21.092,13.754,11.955,420.918,0.0,0.2,13.316,4.443,10.193
Male,Saudi,19,High School,Business,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L1,Media,4,On Site,Travels often,39.515,4.47,11.627,817.752,0.053,0.152,12.193,3.618,17.139
Male,Expat_US,61,High School,Humanities,Unmarried,Within district,Dammam,Finance,Permanent,FullTime,Active,L3,Manager,4,On Site,Travels often,40.917,14.067,14.997,519.75,0.0,0.175,25.367,2.806,18.176
Male,Saudi,31,High School,Humanities,Unmarried,Within district,Dammam,HR,Internship,FullTime,Active,L1,Designer,2,On Site,Travels often,39.34,10.175,13.634,338.179,0.064,0.198,9.479,3.544,21.027
Female,Saudi,28,Bachelors,Humanities,Married,Other district,Buqaiq,Finance,Zero Hours,FullTime,Active,L1,Designer,5,Hybrid,Travels rarely,41.559,0.129,11.841,342.522,0.07,0.0,10.355,4.091,17.375
Male,Expat_US,19,PhD,Humanities,Unmarried,Within district,Dammam,IT,Internship,PartTime,Active,L2,Designer,3,On Site,Travels rarely,18.492,0.119,14.19,322.457,0.118,0.17,12.408,4.374,10.339
Male,Expat_Arab,19,High School,Business,Unmarried,Other district,Dammam,HR,Permanent,PartTime,Active,L1,Media,4,Hybrid,Travels often,24.544,3.163,15.475,420.755,0.0,0.153,21.457,4.091,22.24
Male,Saudi,50,High School,Humanities,Married,Within district,Dammam,Finance,Internship,PartTime,Active,L1,Designer,3,On Site,Travels rarely,19.652,1.78,11.344,156.566,0.0,0.186,28.894,4.035,20.387
Male,Saudi,35,High School,Social Science,Unmarried,Within district,Dammam,Customer Support,Internship,FullTime,Active,L1,Designer,3,Hybrid,Travels often,40.982,0.054,13.899,812.521,0.042,0.2,21.302,3.664,28.122
Female,Saudi,20,High School,Business,Married,Within district,Dammam,HR,Internship,FullTime,Active,L1,Sales,3,On Site,Travels rarely,42.041,11.692,14.637,851.504,0.001,0.0,26.454,1.442,22.486
Male,Expat_Europe,31,High School,Communication,Married,Within district,Khobar,HR,Permanent,FullTime,Active,L1,Manager,4,Hybrid,Travels rarely,40.561,0.802,15.57,921.784,0.052,0.2,12.454,1.834,16.209
