RESOURCE,MANAGER,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,target
75078,17465,91261,118026,118202,118278,118260,290919,118279,1
1020,15460,118256,118257,117945,280788,280788,292795,119082,1
34173,2781,117961,118300,118783,118054,131373,117887,118055,1
80188,6699,117961,118343,119993,117905,117906,290919,117908,1
2235,44917,117961,117962,118450,119192,126438,119184,119194,1
42085,52856,117961,118052,121949,118207,174445,270488,118209,1
20788,46254,117961,118327,126310,118641,123881,118643,118644,1
77429,14810,117961,118413,120370,118321,117906,290919,118322,1
17308,49147,118887,118888,123719,118777,279443,308574,118779,1
15720,6879,117902,118041,120323,119093,119094,119095,119096,1
40997,70260,117961,118225,120535,120647,159051,118398,120649,1
82382,94844,117961,117969,121617,124799,124800,121620,124801,1
41569,71401,91261,118026,118202,118321,117906,290919,118322,1
18418,6235,117961,118343,118437,118523,310608,118331,118525,1
4675,74831,117961,118327,118391,118321,117906,290919,118322,1
80674,49453,117961,118343,118660,118912,309291,118424,118914,1
30583,46613,118573,118574,117945,117946,144259,292795,117948,1
75078,28245,118315,118463,123089,117905,130219,290919,117908,1
36822,81989,117980,117981,117941,118568,136753,19721,118570,1
17226,5249,117961,118386,123144,118396,269406,118398,118399,1
33340,3917,117961,118300,121405,117905,117906,290919,117908,1
33054,132087,117961,118300,118301,118054,118443,117887,118055,1
79092,6982,117961,118300,118783,117905,117906,290919,117908,1
42987,7586,117961,118225,118403,118321,117906,290919,118322,1
33169,13782,117961,118343,118395,118396,300044,118398,118399,1
6977,15779,117961,118300,19772,118321,117906,290919,118322,1
27729,46407,118212,118213,275600,119093,139668,119095,119096,1
41448,4639,117961,118343,118856,118278,117906,290919,118279,1
78592,2144,118212,119763,117878,119192,135350,119184,119194,1
39600,22819,117961,118225,119136,120001,239935,118474,120003,1
1020,19832,117961,118327,123757,118321,117906,290919,118322,1
37732,113768,117922,117923,117920,179731,311307,117887,117973,1
74593,18213,117961,118386,118746,118747,160002,118453,118749,1
78848,7023,117961,117962,119223,118278,118260,290919,118279,1
28586,7510,117961,118446,118684,118784,124402,290919,118786,1
6725,6843,117961,117969,6725,125687,259130,6725,125689,1
42093,4175,117961,118343,119598,120789,133686,118424,120791,1
79121,5046,117961,118052,120356,126516,300136,118612,126518,1
33054,5262,119596,119597,124133,120344,282594,118424,120346,1
78438,23225,117961,118300,119984,120647,311441,118398,120649,1
39720,58458,117926,118266,117884,117879,117886,19721,117880,1
23181,57798,117876,117877,118810,119323,300913,19793,119325,1
45349,61948,118163,118164,117878,117879,208308,19721,117880,1
36480,2930,117961,118343,118700,120690,136365,290919,120692,1
72991,122272,117961,118225,122273,117905,117906,290919,117908,1
715,1482,117961,117962,118840,118841,123378,118643,118843,1
41325,14810,117961,118413,120370,122551,123475,118762,122552,1
22680,18450,117961,118052,118821,118321,117906,290919,118322,1
1581,50117,117961,118327,118507,118863,122008,118398,118865,1
80762,7525,117961,118225,120551,117905,240983,290919,117908,1
740,46526,117961,118300,119984,118396,269406,118398,118399,1
75876,17560,118752,118753,118754,118805,118806,118474,118807,1
42031,3212,117961,118386,118522,119351,123417,3130,119353,1
34174,81744,117902,117903,118783,117905,118036,290919,117908,1
68726,4945,117961,118300,118360,118636,171056,118638,118639,1
28294,52735,117961,118052,120356,122067,127906,118424,122069,1
32642,7824,119280,119281,118623,118995,136748,292795,118997,1
42929,6890,117961,118446,120317,118321,117906,290919,118322,1
27727,6199,117961,118225,120663,117905,117906,290919,117908,1
4675,17091,117961,118225,118403,118054,118054,117887,118055,1
42093,3281,117961,118225,120323,119093,120324,119095,119096,1
838,1930,122880,122974,122870,120097,159929,270488,120099,1
25287,5196,117961,118052,118053,118207,127292,270488,118209,1
39334,3608,117961,118052,120671,120418,232183,249618,120419,1
932,3077,117961,118300,120312,124194,124195,118363,124196,1
42431,4272,117961,118343,120666,123045,123107,120518,123047,1
44814,1938,117961,118300,118066,179731,304465,117887,117973,1
45686,4023,117961,118446,119064,118321,117906,290919,118322,1
33249,4993,117961,118343,118979,118912,309291,118424,118914,1
75078,17451,117961,118052,126137,126138,255117,124136,126140,1
81524,102232,91261,118026,118027,121143,184698,249618,121145,1
1109,53190,117961,118300,19772,118784,118785,290919,118786,1
75834,3225,117961,118327,118929,118685,120316,308574,118687,1
34748,16098,117961,118327,120171,118890,125128,118398,118892,1
1022,6108,117961,118386,118404,118784,121556,290919,118786,0
39332,7069,117961,118386,123844,118321,117906,290919,118322,1
15714,15503,118573,118574,118623,118995,144259,292795,118997,1
74463,53261,117961,118225,120054,118702,303450,118704,118705,1
36429,46645,119280,119281,118623,126684,193644,292795,126685,1
28315,3471,118169,118170,118042,118054,133571,117887,118055,1
35790,1744,118290,118291,120171,118863,152438,118398,118865,1
26808,1043,117961,118327,120559,118641,132791,118643,118644,1
83169,16541,117961,118225,120551,118321,117906,290919,118322,1
78694,4068,117961,118300,118458,118980,301534,118295,118982,1
20231,15464,119280,119281,117945,117946,150197,292795,117948,1
4605,7578,117961,118343,120722,118784,117906,290919,118786,1
34861,14810,117961,118413,120370,117905,117906,290919,117908,1
33329,8028,117902,117903,124948,120952,130134,118453,120954,1
74995,7583,118990,118991,118992,118321,117906,290919,118322,1
20222,46663,118256,118257,118623,259173,193644,292795,118943,0
3264,17614,117902,118041,118042,118043,118044,270488,118046,1
79092,4972,117961,118052,118395,120647,311441,118398,120649,1
23127,154585,118212,118213,120551,118321,240983,290919,118322,1
23096,3287,118752,119070,118042,118043,118043,270488,118046,1
27785,15824,117961,118225,120323,119093,120324,119095,119096,1
25993,58954,118079,118080,117878,117879,118177,19721,117880,1
18418,61016,119596,119597,118597,120789,194103,118424,120791,1
24016,5559,119280,119281,118623,117946,119722,292795,117948,1
79121,12394,119134,119135,125821,118422,300136,118424,118425,1
6977,16541,117961,118225,120551,117905,117906,290919,117908,1
42985,49850,117961,118413,122007,132671,118260,290919,132673,1
15714,7782,118573,118574,117945,280788,280788,292795,119082,1
45481,8709,117961,118300,128830,118054,118054,117887,118055,1
35925,3281,117961,118225,120323,122849,120324,119095,122850,1
25993,3077,117961,118300,120312,124194,124195,118363,124196,1
42093,7084,117961,118386,121961,118321,117906,290919,118322,1
93617,49961,117961,118225,118403,118321,240983,290919,118322,1
15723,234670,117902,118041,119238,119093,119094,119095,119096,1
28149,17640,117961,118052,118706,118318,120689,118205,118319,1
33147,2908,117961,118343,118979,118980,301534,118295,118982,1
23730,16973,117961,118300,124942,118321,117906,290919,118322,1
79092,70260,117961,118225,120535,120647,159051,118398,120649,1
39631,15388,117961,118343,118623,119849,125204,118638,119851,1
0,36,117961,118413,119968,118321,117906,290919,118322,1
20299,11513,117929,117930,117920,120132,197098,120134,120135,1
36752,53747,117916,118150,117941,118568,281735,19721,118570,0
25210,59765,117961,118386,121961,118912,309291,118424,118914,1
7543,14789,117961,118327,127470,118321,117906,290919,118322,1
36036,57212,117980,117981,118246,179731,118247,117887,117973,1
31920,15967,117961,118300,124942,118784,117906,290919,118786,1
80021,27619,117961,118413,118414,118784,117906,290919,118786,1
16636,221,117961,118413,120370,118321,117906,290919,118322,1
37737,27858,117918,117919,117912,117879,121445,19721,117880,1
26841,5504,117961,118300,118514,117905,117906,290919,117908,1
33642,98025,5110,117954,117895,117879,118250,19721,117880,1
45349,110921,117932,117933,117878,216825,121386,19721,216827,1
1098,7079,117961,118343,118514,118685,120316,308574,118687,1
70087,59575,117916,118150,117920,118568,122142,19721,118570,1
4675,13671,117961,118327,118744,120690,120691,290919,120692,1
44722,54239,119062,119091,119092,119093,119094,119095,119096,1
19484,6657,118219,118220,118221,117885,117886,117887,117888,1
28149,50120,91261,118026,119507,118321,117906,290919,118322,1
75078,70692,118315,118316,118202,118784,117906,290919,118786,1
45798,117445,119062,119091,118535,117905,117906,290919,117908,1
41378,15645,117961,118052,122392,128903,160695,292795,128905,1
88942,16133,5110,117954,122672,127389,127390,19721,127391,1
3052,3053,117961,118225,120663,121594,131163,4673,121596,1
31842,58461,117926,117927,118810,119323,119456,19793,119325,1
75078,7369,117961,118386,118896,117905,117906,290919,117908,1
25570,5506,117961,118343,118514,118321,117906,290919,118322,1
967,15516,117961,118052,120304,118702,295036,118704,118705,1
41992,69337,120140,120141,118492,118274,220988,292795,118276,1
32634,141,117961,118225,122273,118321,117906,290919,118322,1
32402,16970,91261,118026,124942,120952,126309,118453,120954,1
80663,49772,91261,118026,118746,118747,126309,118453,118749,1
34950,34935,117887,120846,121694,126085,134885,119221,126087,1
17308,4929,117961,118300,118825,118826,226343,118424,118828,1
39333,28253,118315,118316,123089,118278,292726,290919,118279,0
42093,51096,119596,119597,124266,118728,272276,118295,118730,1
76860,2818,119062,119091,6104,118747,130134,118453,118749,1
38481,57986,118185,31010,117884,117885,117913,117887,117888,1
51802,1810,117961,118327,118529,117905,117906,290919,117908,1
37942,13555,117935,117936,118810,119899,310825,19793,119900,1
35788,124899,117961,118327,120171,118890,149216,118398,118892,1
36031,54684,117961,117962,118910,118685,137802,308574,118687,1
27755,17033,118095,118096,117920,117899,117899,19721,117900,1
34817,7629,117961,118327,120383,118784,213944,290919,118786,1
20744,6876,117978,117979,117920,121067,229187,121069,121070,1
17308,4733,118290,118291,120126,118980,166203,118295,118982,1
25266,16046,117961,117962,120677,126078,126079,118424,126080,1
73580,4370,117961,118343,118514,118321,117906,290919,118322,1
70453,14560,117951,117952,117920,117879,117897,19721,117880,1
101818,1483,117961,117962,118840,118841,118842,118643,118843,1
20208,2299,117961,117962,119223,123737,131844,118960,123738,1
6488,14798,117961,118386,118746,128230,302830,4673,128231,1
25898,6021,117961,118413,122007,118784,117906,290919,118786,1
15884,5313,117961,118386,120356,120357,201020,118424,120359,1
5173,5048,117961,118300,118458,119928,310608,118331,119929,1
13878,12466,119402,119403,117895,117879,117897,19721,117880,1
73032,21592,117926,118266,117920,118568,310732,19721,118570,1
43425,25618,117961,118327,118320,122060,122060,290919,122062,1
34924,34826,118555,118178,118320,118321,117906,290919,118322,1
70504,7370,117961,118413,118481,127782,230830,290919,127783,1
20279,60180,117916,118011,117941,117885,117913,117887,117888,1
27356,7339,117961,118300,118360,119849,233946,118638,119851,1
39333,7411,117961,118386,118746,118747,130134,118453,118749,1
3124,196,117961,118413,121639,129909,130134,118453,129911,1
35050,6995,117961,117962,118352,118321,117906,290919,118322,1
74728,108868,119062,119091,120297,117905,117906,290919,117908,1
73815,40932,118315,118463,118464,118465,162182,118467,118468,1
76541,5659,117961,118300,124725,118784,118785,290919,118786,1
39264,18133,118573,118574,118623,118995,123460,292795,118997,1
26816,5518,117961,118300,118514,118318,168365,118205,118319,0
80579,8784,117961,118300,119890,118834,150799,118424,118836,1
19945,3053,117961,118225,120663,124886,132017,118643,124888,1
16309,4549,117961,118225,120050,117905,117906,290919,117908,0
21710,6997,117961,118343,119945,117905,117906,290919,117908,1
31402,195311,119301,119302,119303,118784,233216,290919,118786,1
1003,7220,117961,118225,120551,117905,186454,290919,117908,1
1937,2017,117961,118327,121645,118841,123378,118643,118843,1
13878,54261,117890,117891,117878,118568,123862,19721,118570,1
6977,7586,117961,118225,118403,118321,240983,290919,118322,1
35793,133801,119062,119091,118535,118451,130134,118453,118454,1
34861,8168,117961,118386,119954,119962,168365,118205,119964,1
79092,17193,117961,117969,118970,118890,125128,118398,118892,1
40919,75115,119170,119171,118464,118465,119173,118467,118468,1
34982,52735,117961,118052,120356,120357,310997,118424,120359,1
42642,53348,117961,117969,118970,118396,122194,118398,118399,1
32270,4871,117961,118300,125872,120006,159698,118424,120008,1
41662,15377,118256,118257,117945,118274,129082,292795,118276,1
25570,3242,117961,118343,118514,117905,117906,290919,117908,1
14924,15779,117961,118300,19772,118321,117906,290919,118322,1
80742,5249,117961,118386,123144,118396,233714,118398,118399,1
75239,4013,117961,118300,118514,118321,240983,290919,118322,1
75901,64710,117961,118446,121667,118777,279443,308574,118779,1
38237,57599,117890,117891,117878,117879,117879,19721,117880,1
99954,5524,117961,118343,118514,117905,117906,290919,117908,1
45856,56565,117961,118327,122109,120172,230830,290919,120173,1
312088,15781,117961,118300,118395,118890,305057,118398,118892,1
34648,806,117961,118300,123719,118321,117906,290919,118322,1
93757,46254,117961,118327,126310,118641,306399,118643,118644,1
45904,55934,118006,118007,117878,179731,124079,117887,117973,1
80669,15626,117961,118386,129128,120516,307024,120518,120519,1
42085,4909,117961,118300,118458,120497,223125,118424,120499,1
112631,16928,117961,118446,120317,118321,117906,290919,118322,1
80351,111685,117961,118225,125139,307024,294485,118331,118332,1
26391,26312,138798,138799,120539,118321,117906,290919,118322,1
33249,59429,118595,118596,81476,120344,130834,118424,120346,1
79935,2343,119691,119692,118635,122967,311441,119695,122969,1
16639,5115,117961,118300,118631,119928,219829,118331,119929,1
34958,13812,117961,118225,118320,118784,118785,290919,118786,1
75078,70168,117961,118052,118053,307024,310608,118331,118332,1
79299,46647,117961,119256,120943,118995,118806,292795,118997,1
45444,1271,117961,118327,118507,118863,122008,118398,118865,1
79228,6036,117983,117984,117878,117879,117879,19721,117880,1
25885,1945,118595,118596,118450,121372,125738,119184,121374,1
79092,13800,117961,118225,118403,118685,126297,308574,118687,1
80138,4659,117961,118225,120663,118784,147114,290919,118786,1
976,743,117961,118343,120722,118784,117906,290919,118786,1
23096,48960,122880,122974,118042,118043,118043,270488,118046,1
919,1397,117961,118300,120722,118784,117906,290919,118786,1
28114,4110,119596,119597,118292,118422,191064,118424,118425,1
39631,15417,117961,119256,120943,126684,130913,292795,126685,1
