age,attrition_raw,business_travel,department,distance_from_home_km,education_level,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,num_companies_worked,overtime_flag,pct_salary_hike,relationship_satisfaction,stock_option_level,total_working_years,training_times_last_year,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,voluntary_exit_flag,salary_band,seniority_level,performance_score,bonus_pct,promotion_eligibility,overtime_hours_per_month,attrition_risk_score,skill_rating,total_annual_compensation,remote_work_pct,work_life_score,burnout_index,manager_rating,peer_rating,overall_360_score,team_size,career_advancement_score
46,No,Non-Travel,Sales,26,2,Life Sciences,2,Male,2,2,Sales Executive,2,Single,7991,8,No,15,3,0,6,3,2,2,2,2,0,Band_5,Junior,1.8,5.56,0,0,2.53,2.07,101107,9.2,3.45,1.54,3.21,2.32,2.47,13,0.43
40,No,Travel_Rarely,Research & Development,2,2,Life Sciences,3,Female,3,1,Laboratory Technician,1,Married,3377,4,No,17,4,1,7,5,4,3,0,2,0,Band_2,Junior,2.47,4.7,0,0,1.944,2.61,42998,42.7,3.22,1.36,4.01,3.31,3.54,7,1.96
42,No,Travel_Rarely,Research & Development,13,3,Medical,2,Male,4,2,Healthcare Representative,1,Married,5538,5,No,18,3,2,10,2,0,0,0,0,0,Band_4,Junior,2.47,5.35,0,0,2.645,2.07,70026,48.2,3.29,1.65,2.6,3.65,2.96,7,2.22
35,No,Non-Travel,Research & Development,2,2,Medical,2,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,14,3,1,15,6,7,7,1,7,0,Band_4,Mid,2.6,8.15,0,0,0.545,2.94,76648,51.6,4.0,1.19,3.75,3.51,3.29,12,0.94
38,No,Non-Travel,Human Resources,2,3,Human Resources,1,Male,3,1,Human Resources,2,Divorced,2592,5,No,13,4,3,13,3,11,10,3,8,0,Band_2,Junior,2.2,4.2,0,0,1.764,2.68,35008,25.6,3.66,1.74,4.62,3.35,3.44,5,0.83
34,Yes,Travel_Frequently,Research & Development,9,4,Life Sciences,4,Male,3,2,Laboratory Technician,1,Married,5346,4,No,17,3,1,11,3,7,1,0,7,1,Band_4,Mid,2.2,6.37,0,0,2.014,2.84,69650,44.5,3.24,1.01,3.75,3.45,2.91,9,1.97
37,Yes,Travel_Rarely,Research & Development,10,4,Medical,4,Male,3,2,Manufacturing Director,1,Single,4213,1,No,15,2,0,10,4,10,3,0,8,1,Band_3,Junior,2.33,4.85,0,0,2.2,3.18,55227,54.3,2.7,1.36,3.02,3.66,2.84,8,2.07
39,No,Travel_Frequently,Sales,20,3,Life Sciences,3,Male,3,2,Sales Executive,4,Divorced,4127,2,No,18,4,1,7,6,2,1,2,2,0,Band_3,Junior,2.6,6.95,0,0,0.951,3.07,55472,0.0,3.33,1.29,4.01,3.59,3.09,12,0.53
43,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,3,1,Research Scientist,3,Single,2438,4,No,13,3,0,7,2,3,2,1,2,0,Band_1,Junior,2.07,3.45,0,0,1.609,2.17,30399,59.4,3.44,1.88,3.21,3.04,2.97,10,0.7
41,No,Travel_Rarely,Research & Development,5,3,Life Sciences,2,Male,4,2,Healthcare Representative,2,Single,6870,3,No,12,1,0,11,3,3,2,1,2,0,Band_5,Mid,2.6,7.27,0,0,1.669,2.4,88737,34.3,2.44,2.19,1.61,3.85,2.81,9,0.99
41,No,Travel_Rarely,Sales,4,1,Marketing,3,Female,3,3,Sales Executive,3,Divorced,10447,0,Yes,13,4,1,23,3,22,14,13,5,0,Band_5,Mid,2.2,8.21,0,14,1.687,2.47,143791,5.2,3.62,1.89,4.39,3.23,3.32,13,0.63
30,No,Travel_Rarely,Research & Development,10,3,Medical,1,Female,3,3,Manufacturing Director,3,Single,9667,9,No,14,2,0,9,3,7,7,0,2,0,Band_5,Mid,2.2,5.5,0,0,1.691,2.54,124471,37.4,3.82,1.64,2.41,3.27,2.61,12,1.74
26,Yes,Travel_Rarely,Human Resources,20,2,Medical,4,Female,3,1,Human Resources,2,Married,2148,0,Yes,11,3,0,6,3,5,1,1,4,1,Band_1,Junior,2.2,3.46,0,6,2.121,2.17,26814,47.5,3.76,1.02,3.49,3.04,2.72,4,1.23
46,Yes,Travel_Rarely,Research & Development,21,2,Medical,4,Female,3,2,Healthcare Representative,2,Married,8926,4,No,22,4,1,13,2,9,7,3,7,1,Band_5,Mid,4.07,9.71,1,0,1.956,2.08,120437,41.0,4.53,0.19,4.55,2.99,3.89,11,2.66
40,No,Travel_Rarely,Research & Development,1,3,Life Sciences,3,Female,3,2,Healthcare Representative,4,Divorced,6513,4,No,17,4,1,12,3,5,3,0,3,0,Band_4,Mid,2.2,5.81,0,0,0.234,2.48,83219,41.0,3.86,0.95,4.17,3.23,3.41,12,1.85
34,No,Travel_Rarely,Sales,8,2,Technical Degree,2,Male,4,2,Sales Executive,3,Married,6799,1,No,21,3,2,10,5,10,8,4,8,0,Band_5,Junior,4.87,12.03,1,0,1.215,2.82,94630,5.0,3.4,1.58,3.82,4.11,4.29,13,2.9
58,No,Non-Travel,Sales,2,3,Medical,2,Male,3,4,Manager,2,Divorced,16291,4,No,22,4,1,37,0,16,9,14,14,0,Band_6,Director,3.8,13.17,0,0,1.523,2.16,225070,8.8,2.78,1.97,4.9,3.04,3.89,17,0.05
35,No,Travel_Rarely,Research & Development,23,4,Medical,2,Male,1,1,Laboratory Technician,3,Married,2705,0,No,16,2,1,6,2,5,4,0,3,0,Band_2,Junior,1.27,3.11,0,0,1.759,2.54,34368,42.4,4.55,0.84,2.57,1.94,1.72,10,2.22
47,No,Travel_Rarely,Research & Development,4,3,Life Sciences,3,Female,2,3,Manufacturing Director,2,Divorced,10333,8,Yes,12,3,1,28,4,22,11,14,10,0,Band_5,Senior,1.93,7.59,0,25,2.757,3.3,140195,43.9,3.1,2.85,3.93,3.06,3.13,11,0.48
40,No,Travel_Rarely,Research & Development,12,3,Life Sciences,2,Female,3,2,Healthcare Representative,1,Divorced,4448,2,No,12,2,1,15,3,7,4,7,7,0,Band_3,Mid,2.2,6.16,0,0,2.607,2.54,58867,16.8,3.55,1.48,2.95,3.27,2.78,10,0.39
54,No,Travel_Rarely,Research & Development,7,4,Medical,4,Female,3,2,Research Scientist,4,Married,6854,4,No,15,2,1,14,2,7,1,1,7,0,Band_5,Mid,2.07,4.77,0,0,0.282,2.61,88700,45.5,3.26,1.0,2.95,3.31,2.54,9,0.89
31,No,Travel_Frequently,Sales,7,4,Marketing,1,Female,3,3,Sales Executive,1,Married,9637,2,No,14,4,2,9,3,3,2,2,2,0,Band_5,Mid,2.2,7.29,0,0,2.735,2.7,125172,8.1,3.44,1.88,4.01,3.37,3.07,15,0.37
28,No,Travel_Rarely,Research & Development,1,3,Medical,3,Female,3,1,Research Scientist,1,Married,3591,1,No,25,3,1,3,3,3,2,1,2,0,Band_2,Junior,4.2,9.68,1,0,1.761,2.4,47658,53.3,4.02,0.85,3.21,3.18,3.39,10,3.24
38,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,1,2,Sales Representative,4,Married,5405,2,Yes,20,1,2,20,4,4,2,0,3,0,Band_4,Mid,3.53,9.24,0,25,2.539,2.97,72342,18.5,2.1,3.82,1.77,2.2,2.5,16,2.34
26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,3,2,Sales Executive,4,Single,4684,1,No,13,1,0,5,4,5,3,1,2,0,Band_3,Junior,2.33,6.39,0,0,0.502,2.71,62017,6.5,3.42,1.23,1.61,3.37,2.41,11,0.92
58,No,Travel_Frequently,Research & Development,15,4,Life Sciences,1,Male,3,4,Research Director,3,Married,15787,2,Yes,14,2,0,23,3,2,2,2,2,0,Band_6,Senior,2.2,7.2,0,18,2.791,2.67,203692,51.5,3.42,2.91,2.41,3.35,2.56,12,0.65
18,No,Non-Travel,Research & Development,14,3,Medical,2,Female,3,1,Research Scientist,3,Single,1514,1,No,16,3,0,0,4,0,0,0,0,0,Band_1,Junior,2.33,5.47,0,0,1.308,2.53,20603,36.2,2.47,2.17,2.6,3.26,2.8,7,1.76
31,Yes,Travel_Rarely,Human Resources,18,5,Human Resources,4,Male,4,1,Human Resources,1,Married,2956,0,No,17,3,0,2,4,1,0,0,0,1,Band_2,Junior,2.73,4.58,0,0,1.951,3.17,38027,36.1,3.8,0.65,2.6,4.32,3.17,5,2.21
29,Yes,Travel_Rarely,Human Resources,13,3,Human Resources,1,Male,2,1,Human Resources,1,Divorced,2335,4,Yes,15,4,3,4,3,2,2,2,0,1,Band_1,Junior,1.8,3.14,0,18,4.302,2.37,29569,25.4,3.08,3.13,3.4,2.5,2.7,5,0.04
45,No,Non-Travel,Sales,2,4,Life Sciences,3,Female,3,2,Sales Executive,3,Married,5154,4,No,22,2,2,10,3,8,7,5,7,0,Band_4,Junior,4.2,10.85,1,0,1.096,2.88,70760,0.0,4.0,0.86,2.95,3.48,3.5,14,2.54
36,No,Travel_Rarely,Research & Development,2,4,Other,4,Female,3,2,Research Scientist,2,Married,6962,4,Yes,22,4,1,15,2,1,0,0,0,0,Band_5,Mid,4.07,11.21,0,13,2.118,2.4,93269,43.5,3.48,1.59,3.4,3.18,3.93,12,1.6
43,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Male,3,2,Sales Executive,4,Married,5675,1,No,20,3,1,7,5,7,7,7,7,0,Band_4,Junior,4.47,11.04,1,0,0.539,3.31,76367,19.2,3.58,1.79,3.75,3.74,3.93,15,1.75
27,No,Travel_Frequently,Research & Development,5,2,Life Sciences,4,Female,3,1,Laboratory Technician,4,Single,2379,0,Yes,14,3,0,6,3,5,4,0,2,0,Band_1,Junior,2.2,4.98,0,15,1.521,2.17,31148,46.4,2.78,2.15,3.21,3.04,2.7,8,1.82
29,No,Travel_Frequently,Research & Development,20,1,Medical,4,Male,3,1,Laboratory Technician,4,Married,3812,1,No,13,2,0,11,3,11,8,3,10,0,Band_3,Junior,2.2,4.05,0,0,0.671,2.08,50524,57.0,4.74,0.05,3.13,2.99,2.64,7,1.16
32,No,Travel_Frequently,Sales,10,4,Marketing,4,Male,3,2,Sales Executive,4,Single,4648,8,No,13,3,0,4,2,0,0,0,0,0,Band_3,Junior,2.07,6.61,0,0,0.297,2.37,59130,2.0,4.03,0.51,2.6,3.17,2.56,11,1.59
42,No,Non-Travel,Research & Development,10,4,Technical Degree,3,Male,3,1,Research Scientist,3,Married,2936,3,No,22,2,2,10,1,6,3,3,3,0,Band_2,Junior,3.93,8.11,1,0,1.422,2.34,39859,53.4,3.36,1.27,2.57,3.15,3.01,11,2.74
47,No,Travel_Rarely,Research & Development,9,4,Life Sciences,2,Female,3,1,Laboratory Technician,3,Single,2105,4,No,12,3,0,7,2,2,2,2,0,0,Band_1,Junior,2.07,4.23,0,0,1.451,2.44,26846,39.8,3.85,1.29,2.6,3.21,2.63,11,0.87
46,No,Travel_Rarely,Research & Development,2,2,Life Sciences,4,Male,3,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,1,12,4,9,8,4,7,0,Band_5,Mid,2.33,6.56,0,0,0.491,2.55,112558,46.8,3.27,0.99,3.75,3.28,2.88,10,0.53
28,No,Non-Travel,Human Resources,1,2,Life Sciences,3,Male,3,1,Human Resources,4,Divorced,2706,1,No,15,2,1,3,2,3,2,2,2,0,Band_2,Junior,2.07,2.73,0,0,0.279,1.87,34639,31.7,3.74,1.03,2.41,2.86,2.45,8,0.63
29,No,Travel_Rarely,Research & Development,29,1,Life Sciences,4,Male,1,2,Healthcare Representative,3,Divorced,6384,8,No,17,4,2,11,3,7,0,1,6,0,Band_4,Mid,1.4,4.69,0,0,1.561,1.94,82085,50.3,3.98,0.54,4.48,1.57,2.37,11,0.61
42,No,Travel_Rarely,Research & Development,8,3,Life Sciences,4,Male,3,1,Laboratory Technician,3,Single,3968,4,No,13,4,0,8,3,0,0,0,0,0,Band_3,Junior,2.2,5.27,0,0,0.695,2.3,49032,47.0,3.94,0.56,3.4,3.12,2.85,7,1.57
32,Yes,Travel_Rarely,Sales,2,4,Marketing,3,Male,2,2,Sales Executive,2,Single,9907,7,Yes,12,3,0,7,3,2,2,2,2,1,Band_5,Junior,1.8,5.58,0,26,2.704,2.67,127450,2.1,1.86,3.7,3.21,2.68,2.63,12,0.79
46,No,Travel_Rarely,Sales,3,3,Technical Degree,1,Female,4,4,Sales Executive,1,Divorced,13225,2,No,12,4,1,25,5,19,17,2,8,0,Band_6,Senior,2.87,9.93,0,0,2.347,3.43,179095,15.0,3.53,1.83,4.62,4.48,4.24,16,1.11
27,No,Travel_Rarely,Sales,23,1,Medical,2,Female,2,2,Sales Representative,3,Married,3540,1,No,21,4,1,9,5,9,8,5,8,0,Band_2,Junior,4.07,10.23,1,0,2.098,2.48,49011,21.9,3.62,1.44,4.62,2.57,3.68,14,2.57
29,No,Travel_Rarely,Human Resources,6,1,Medical,4,Male,2,1,Human Resources,2,Married,2804,1,No,11,4,0,1,3,1,0,0,0,0,Band_2,Junior,1.8,3.3,0,0,1.413,1.74,34734,25.3,3.66,0.74,3.4,2.12,2.44,4,1.81
43,No,Travel_Rarely,Research & Development,6,3,Medical,1,Female,2,5,Manager,3,Married,19392,7,No,13,4,0,21,2,16,12,6,14,0,Band_6,Director,1.67,7.22,0,0,1.431,2.63,253114,30.3,3.73,1.7,4.9,2.66,3.01,13,1.2
48,No,Travel_Rarely,Research & Development,10,3,Life Sciences,4,Male,2,5,Research Director,2,Married,19665,4,No,12,4,0,29,3,22,10,12,9,0,Band_6,Director,1.8,7.9,0,0,1.242,3.07,261358,49.0,3.97,0.54,4.67,2.93,3.04,16,0.61
29,Yes,Travel_Frequently,Research & Development,24,2,Life Sciences,4,Male,2,1,Research Scientist,4,Single,2439,1,Yes,24,2,0,1,3,1,0,1,0,1,Band_1,Junior,3.8,8.65,1,6,1.343,2.04,33159,42.4,3.02,1.49,1.8,2.3,2.56,8,3.25
46,Yes,Travel_Rarely,Sales,10,3,Life Sciences,3,Female,3,3,Sales Executive,2,Married,7314,5,No,21,3,3,14,2,8,7,0,7,1,Band_5,Mid,4.07,11.92,0,0,1.882,2.35,100585,7.0,3.42,1.23,3.75,3.15,3.78,14,2.03
27,No,Travel_Frequently,Research & Development,15,3,Life Sciences,4,Female,2,1,Research Scientist,1,Married,4774,0,No,19,4,1,8,2,7,6,7,3,0,Band_3,Junior,1.67,3.86,0,0,2.278,2.31,61163,49.4,3.31,0.97,4.17,2.46,2.72,11,0.76
39,No,Travel_Rarely,Research & Development,19,4,Other,4,Male,3,2,Research Scientist,4,Divorced,3902,8,No,14,2,3,7,2,2,2,2,2,0,Band_3,Junior,2.07,5.44,0,0,0.738,2.44,50367,41.3,3.87,0.61,2.41,3.21,2.8,11,0.26
55,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,2,1,Research Scientist,4,Married,2662,8,No,20,2,1,19,2,5,2,0,4,0,Band_2,Junior,3.67,8.17,0,0,0.332,2.54,35863,42.8,4.55,0.84,2.69,2.6,3.06,9,1.95
28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,1,No,19,4,1,1,3,1,0,0,0,0,Band_2,Junior,2.2,6.62,0,0,1.807,2.34,36639,7.2,3.43,1.56,3.4,3.15,2.78,15,1.68
30,Yes,Travel_Rarely,Sales,9,3,Medical,2,Male,3,1,Sales Representative,4,Single,1081,1,No,13,3,0,1,3,1,0,0,0,1,Band_1,Junior,2.2,7.64,0,0,0.126,2.34,15000,19.8,2.92,1.88,2.6,3.15,2.58,15,1.82
22,Yes,Travel_Rarely,Research & Development,7,1,Life Sciences,4,Male,3,1,Research Scientist,2,Single,2472,1,Yes,23,1,0,1,2,1,0,0,0,1,Band_1,Junior,4.07,8.68,0,11,2.136,1.5,32136,45.2,3.56,1.43,1.0,2.64,2.47,9,2.09
36,No,Travel_Rarely,Sales,10,4,Technical Degree,2,Female,2,2,Sales Executive,3,Married,5673,1,Yes,13,1,1,10,4,10,9,1,7,0,Band_4,Junior,1.93,5.31,0,27,3.671,3.18,74393,0.0,2.46,3.7,2.15,2.99,2.42,15,1.22
31,No,Travel_Rarely,Research & Development,20,3,Life Sciences,2,Male,3,2,Laboratory Technician,3,Divorced,4197,1,No,11,1,1,10,2,10,8,0,2,0,Band_3,Junior,2.07,4.72,0,0,1.437,2.42,55405,35.4,3.79,1.33,1.61,3.2,2.05,7,2.37
34,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Male,3,3,Sales Executive,4,Married,9713,2,Yes,13,4,3,9,3,5,3,1,0,0,Band_5,Mid,2.2,8.01,0,10,0.958,2.48,127624,9.1,3.13,1.98,3.4,3.23,2.77,13,0.81
29,No,Travel_Rarely,Research & Development,7,3,Life Sciences,4,Male,3,1,Laboratory Technician,1,Single,2062,3,No,14,2,0,11,2,3,2,1,2,0,Band_1,Junior,2.07,4.25,0,0,1.875,2.17,26050,36.0,3.8,0.65,2.41,3.04,2.41,11,0.7
37,No,Travel_Rarely,Research & Development,7,4,Medical,4,Male,3,2,Research Scientist,1,Married,4284,5,Yes,22,3,1,16,2,5,3,0,4,0,Band_3,Mid,4.07,9.77,0,24,3.371,2.54,58249,32.5,2.98,2.53,3.49,3.27,3.71,9,1.91
35,No,Travel_Rarely,Research & Development,16,2,Other,4,Female,2,2,Manufacturing Director,2,Married,4788,0,Yes,11,4,0,4,2,3,2,0,2,0,Band_3,Junior,1.67,4.81,0,6,2.291,1.87,60245,50.1,3.79,1.0,4.01,2.2,2.8,10,1.83
45,No,Travel_Rarely,Research & Development,25,2,Life Sciences,2,Female,2,2,Manufacturing Director,4,Married,5906,0,No,13,4,2,10,2,9,8,3,8,0,Band_4,Junior,1.67,3.82,0,0,1.491,2.08,75371,50.5,3.32,1.63,4.62,2.32,3.06,9,0.58
36,No,Travel_Frequently,Human Resources,2,1,Human Resources,2,Male,2,2,Human Resources,4,Single,3886,1,No,21,4,0,10,2,10,1,0,8,0,Band_3,Junior,3.67,6.57,0,0,0.526,1.82,51773,27.1,3.02,1.82,4.62,2.17,3.62,7,1.82
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,4,Manager,1,Divorced,16823,2,No,11,1,1,22,3,19,7,11,16,0,Band_6,Senior,2.2,8.25,0,0,2.49,3.26,222423,47.3,3.95,1.56,2.57,3.71,2.77,14,0.93
26,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Female,2,1,Research Scientist,3,Married,2933,1,Yes,13,3,1,1,3,1,0,1,0,0,Band_2,Junior,1.8,3.88,0,9,1.603,2.04,37624,46.5,2.98,2.35,2.6,2.3,2.33,7,0.76
27,No,Travel_Rarely,Sales,2,2,Medical,1,Female,4,2,Sales Executive,3,Single,6500,0,No,14,2,0,9,5,8,7,0,7,0,Band_4,Junior,2.87,7.6,0,0,1.923,2.75,85153,12.8,2.83,2.28,2.95,4.06,3.12,12,2.36
48,No,Travel_Frequently,Research & Development,22,3,Medical,4,Female,3,4,Manager,4,Divorced,17174,3,No,11,2,1,24,3,22,17,4,7,0,Band_6,Senior,2.2,8.07,0,0,0.852,3.07,227660,49.8,3.98,0.54,2.95,3.59,2.66,14,0.95
44,No,Travel_Rarely,Research & Development,1,4,Life Sciences,2,Male,4,2,Healthcare Representative,1,Married,5033,2,No,15,4,1,10,5,2,0,2,2,0,Band_4,Junior,2.87,5.58,0,0,2.138,3.14,65270,24.2,3.65,1.42,4.01,4.3,3.75,11,0.73
34,Yes,Non-Travel,Research & Development,16,4,Technical Degree,4,Male,1,1,Research Scientist,1,Married,2307,1,Yes,23,2,1,5,2,5,2,3,0,1,Band_1,Junior,3.27,7.25,0,14,2.804,2.54,30485,43.1,3.44,1.67,1.8,1.94,2.24,11,0.65
56,Yes,Travel_Rarely,Research & Development,24,2,Life Sciences,1,Male,3,1,Laboratory Technician,4,Single,2587,1,No,16,4,0,5,3,4,2,1,0,1,Band_2,Junior,2.2,5.75,0,0,1.472,2.14,33679,49.1,3.97,1.54,3.4,3.03,2.86,11,0.74
36,No,Travel_Rarely,Sales,17,2,Marketing,3,Male,2,2,Sales Executive,2,Married,5507,2,No,16,3,2,12,1,4,2,1,3,0,Band_4,Mid,1.53,6.59,0,0,2.184,1.67,70629,4.7,2.06,2.1,3.37,2.07,2.35,17,1.03
41,No,Travel_Rarely,Sales,8,3,Marketing,3,Female,3,2,Sales Executive,2,Married,4393,5,No,21,3,1,14,3,5,4,1,4,0,Band_3,Mid,4.2,11.88,1,0,1.322,2.48,60895,8.3,3.44,1.22,3.49,3.23,3.69,17,3.45
42,No,Travel_Rarely,Research & Development,6,3,Medical,3,Male,3,3,Research Director,1,Married,13348,9,No,13,2,1,18,3,13,7,5,7,0,Band_6,Mid,2.2,6.04,0,0,1.623,2.76,173778,51.0,4.66,0.44,2.95,3.4,2.94,11,0.66
31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,3,2,Sales Executive,4,Divorced,6583,2,Yes,11,4,1,8,2,5,2,1,4,0,Band_5,Junior,2.07,5.81,0,18,1.778,1.94,85427,8.6,2.86,2.61,4.29,2.9,3.2,12,1.2
34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,2,2,Sales Executive,4,Married,8103,3,Yes,12,3,0,9,3,4,2,0,1,0,Band_5,Junior,1.8,5.31,0,11,1.088,1.84,103829,20.1,2.57,2.06,2.98,2.18,2.35,13,2.05
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,4,1,Laboratory Technician,3,Divorced,3978,8,No,12,2,1,4,0,2,2,2,2,0,Band_3,Junior,2.2,4.6,0,0,1.357,1.67,50491,54.0,3.37,1.93,2.41,3.41,2.58,10,0.64
26,No,Travel_Frequently,Research & Development,6,3,Other,3,Male,4,1,Laboratory Technician,4,Married,2544,0,No,18,1,1,8,3,7,7,7,7,0,Band_1,Junior,2.6,6.1,0,0,0.355,2.54,33721,44.1,3.9,0.92,2.15,3.94,2.86,9,0.38
45,No,Travel_Frequently,Research & Development,1,4,Medical,2,Male,3,2,Healthcare Representative,3,Single,5399,4,No,12,3,0,12,3,4,2,0,3,0,Band_4,Mid,2.2,5.42,0,0,0.622,2.74,68648,43.4,3.9,1.26,3.37,3.39,2.89,13,2.01
33,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,3,2,Sales Executive,3,Single,5487,1,No,14,2,0,10,2,10,4,0,9,0,Band_4,Junior,2.07,6.44,0,0,1.448,2.72,73616,0.0,2.67,2.04,3.07,3.38,2.79,14,2.25
28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,2,2,Sales Executive,4,Married,6834,1,Yes,12,3,1,7,2,7,7,0,7,0,Band_5,Junior,1.67,4.97,0,14,1.291,2.01,88446,5.4,2.95,2.32,3.75,2.28,2.9,12,1.63
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,4,1,Sales Representative,1,Single,1091,1,No,17,4,0,1,3,1,0,0,0,1,Band_1,Junior,2.6,7.33,0,0,2.404,2.34,15000,0.0,3.33,1.29,3.4,3.81,3.26,15,1.84
39,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,1,2,Sales Executive,3,Married,5736,6,No,19,3,1,10,1,3,2,1,2,0,Band_4,Junior,1.13,3.44,0,0,2.246,2.24,71982,9.8,3.46,1.87,3.21,1.75,2.1,15,0.86
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,3,1,Research Scientist,2,Married,2226,1,No,11,3,1,6,3,5,3,1,2,0,Band_1,Junior,2.2,5.45,0,0,1.747,2.78,29178,46.2,3.27,1.66,3.21,3.42,2.83,9,0.88
34,No,Travel_Frequently,Research & Development,22,4,Other,3,Male,2,2,Research Scientist,4,Married,5747,1,Yes,15,2,0,16,3,15,10,6,11,0,Band_4,Mid,1.8,6.06,0,11,2.01,3.12,75991,50.6,3.63,1.72,3.18,2.96,2.75,9,0.94
28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,Female,3,2,Sales Executive,3,Single,9854,3,Yes,11,4,0,6,0,2,0,2,2,1,Band_5,Junior,1.8,5.91,0,17,2.262,1.37,125879,19.2,3.03,2.11,4.01,2.56,2.89,12,0.38
47,No,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,3,2,Research Scientist,2,Married,5467,8,No,18,3,1,16,4,8,7,1,7,0,Band_4,Mid,2.33,5.81,0,0,1.965,3.11,71083,44.8,4.58,0.49,3.75,3.62,3.31,13,0.72
56,No,Travel_Rarely,Sales,11,5,Marketing,4,Female,2,2,Sales Executive,1,Married,5380,4,No,16,3,1,6,3,0,0,0,0,0,Band_4,Junior,1.8,5.85,0,0,2.14,2.9,67575,26.2,3.67,0.74,2.6,2.82,2.41,11,1.95
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,3,2,Manufacturing Director,1,Married,5151,1,No,25,4,1,10,3,10,0,7,9,0,Band_4,Junior,4.2,9.27,1,0,2.817,2.35,68859,46.9,3.94,1.56,4.67,3.15,4.17,9,2.07
38,No,Travel_Frequently,Research & Development,8,3,Medical,4,Female,2,2,Research Scientist,2,Divorced,2133,1,Yes,16,3,1,20,3,20,11,0,7,0,Band_1,Mid,1.8,4.63,0,15,1.988,3.0,30530,34.5,3.3,1.82,3.75,2.88,2.96,12,1.89
58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,3,4,Manager,4,Married,17875,4,Yes,13,3,1,29,2,1,0,0,0,0,Band_6,Senior,2.07,9.0,0,9,1.07,2.1,233758,3.5,2.42,2.05,2.6,3.0,2.57,16,2.01
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,4,1,Research Scientist,3,Single,2432,3,Yes,14,1,0,8,2,4,1,0,3,1,Band_1,Junior,2.47,5.55,0,20,2.561,1.91,31736,42.0,3.23,3.15,1.77,3.55,2.54,11,1.91
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,3,1,Research Scientist,4,Divorced,4771,2,No,19,4,2,10,0,5,2,0,3,0,Band_3,Junior,1.8,4.21,0,0,0.742,1.48,60212,49.7,4.64,0.78,4.17,2.63,2.99,9,2.02
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,3,5,Research Director,4,Married,19161,3,No,15,4,0,28,3,5,4,4,3,0,Band_6,Director,2.2,9.38,0,0,0.575,1.88,253270,37.4,3.82,1.31,4.17,2.87,2.98,13,0.3
42,No,Travel_Rarely,Sales,12,4,Marketing,2,Male,3,2,Sales Executive,4,Divorced,5087,3,Yes,12,3,2,14,4,0,0,0,0,0,Band_4,Mid,2.33,8.21,0,14,1.88,2.83,66003,5.6,2.95,2.66,2.6,3.45,2.67,14,1.4
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,2,1,Human Resources,2,Married,2863,1,No,12,1,0,1,2,1,0,0,0,1,Band_2,Junior,1.67,3.39,0,0,2.829,2.1,36232,28.7,3.71,1.71,1.0,2.34,1.63,5,1.48
35,No,Travel_Rarely,Sales,18,4,Medical,2,Male,3,2,Sales Executive,1,Married,5561,0,No,16,4,1,6,2,5,3,0,4,0,Band_4,Junior,2.07,6.62,0,0,2.998,2.54,72253,4.4,2.06,2.44,4.29,3.27,3.0,12,1.84
28,No,Non-Travel,Research & Development,16,3,Medical,3,Male,3,1,Research Scientist,3,Single,2144,1,No,14,3,0,5,3,5,3,1,4,0,Band_1,Junior,2.2,3.36,0,0,1.183,2.48,27213,51.5,3.33,1.29,3.49,3.23,3.06,11,0.65
31,No,Non-Travel,Research & Development,3,2,Medical,3,Male,3,1,Research Scientist,1,Divorced,3065,1,Yes,13,4,1,4,3,4,2,2,3,0,Band_2,Junior,2.2,4.63,0,14,2.924,2.14,39574,50.1,4.2,1.52,4.17,3.03,3.02,8,0.71
